text	label
እስራቱን ግድያውን መፈናቀሉን  ሁሉ ለ አመታት ታግሶ የኖረ ህዝብ  ከእስር ተለቆ ግድያ እስራት ቆሞ መንግስት ሳይሆ የጎሳ አበጋዞች የመንደር ጎበዝ አለቆች ባስቸገሩበት ወቅት  መንግስትን ምን አምጣ ነው ነገሩ	neutral
አሜን አሜን አሜን የኔ መልካም 	positive
የአማራ ባለሀብት አቶ ወርቁ ቃል የገቡት ሚሊዮን ዛሬ አስረክበዋል ሚሊዮን ለተቃጠሉት መስጂዶች ሲሆን  ሚሊዮኑ ደግሞ ጉዳት ለደረሰበት ቤተክርስቲያን ሞሆኑን ተናግረዋል	neutral
  በሞት ጥላ መካከል እንኳ ብሄድ አንተ ከእኔ ጋር ነህና ክፉን አልፈራም በትርህና ምርኩዝህ እነርሱ ያፀናኑኛል	positive
ጥያቄ ስኬት ላንተ ምንድን ነው እኔ በቀን ውስጥ ከተጠቀምኳቸው ታክሲዎች ውስጥ በሁለቱ እንደ   መነጋገሪያ ርእስ ሆኜ መስማት  ስለምርጫው ማን ያወራል ይፈተፍቱህ የለም እንዴ አባቴ 	neutral
ግብሩን ከተክሉ ለመለየት ነዋ 	neutral
ብዙም በጁዋር መሀመድ የማታምኑትና የምትቀኑ የ የኦሮሞ ልጆች አንድ ቁርጥ የለ መልእክት ልንገራችሁ ጁዋር ያለበት ቦታ ላይ ሽንፈት የለም ልጁ የተገባር ሰው ነው ፈጣሪ ካለ የወደፊት ምርጫ አሸናፊ ነው	neutral
ኦኬ ወደ ሌላ ዛፍ ገብተናል ጎበዝ	neutral
ትንሽ ቆየ ልበልያው ከለውጡ በኋላ ሲቆጠር ማለቴ ነው	neutral
ይች ልጅ ስትሄድ እምነቷን አታቀውም የብሄር ማነቷን አላሳወቀችም አንድ ነገር ብቻ ነች እሱም ሰው በቃ በሰውነቷ ደጋግ ለጋስ ሰዎች ተቀላቅላ የእራሷን ማንነት አገኘች እሱም ሰውነቷ	neutral
ነኝ ብየ አላውቅም  ያመንኩትን እኔ አለቅም  እግዚአብሄር ነው ጠባቂዬ መነሻዬ መድርሻዬ        ከቴዲ የሱፍ መዝሙር	positive
በጣም ጥሩ ሀሳብ ነዉ ግን እነዚህ ክበቦች ለዉጭ ደምበኛ አገልግሎት ይሰጣሉ 	positive
በነገራችን ላይ አ ተጠቃሚዎችን የሆነ ብሄር ሳጥን ውስጥ ከትተው በማንም ይሁን ብቻ አረፍተነገሩ ውስጥ አ ካለች ፀሀፊው የትግርኛ ተናጋሪ ብቻ ሳይሆን የህውሀት አፍቃሪ ነው	negative
ለኔ ኢትዮጵያዊት ቆንጆ ማለት ራሷን የምታውቅ ኢትዮጵያ ዊነት የሚኮራን የባህል ና ትውፊት በለፀጋ ህዝቦች መሆናችንን  የምታውቅ ሴት ናት ለኔ ቆንጆ ማንነቱን የ	positive
የአራት ኪሎ ወንበር በምንድነው የተሰራው እንዲህ ህዝቡን የሚያተራምሰው ለህዝብ አስበን ነው ብላችሁ ቅንድቤን እንዳታስቁት	neutral
 ሁሉም የሚፈልገው ሰላም ነፃነት እኩልነት ፍትህንና እኩል ተጠቃሚነትን ነው መንግስት ችግር ያለባቸውን ዩንቨርስቲዎች ዘግቶ ተማሪዎቹ ወደህሊናቸው እስኪመለሱ መጠበቅ አለበት	neutral
 ቀደም ብሎ እራሱ ስራ ቢጀምር ጥሩ ነበር	neutral
የሀበሻን  ልጆች ይህን ቢያዩ የዜና አርእስት ትጠላለህ የሚሉ ይመስለኛል 	neutral
ትታጠባታለህ    የፍልውሀ መግቢያ በርን በሁለት እጆቹ ጭብጥ አድርጎ ይዞ አልገባም እያለ ይጮሀል  ወዲህ ያለው ሰው ከንፈሩን በቁጭት ነክሶ ትገባታለህ  ትታጠባታለህ እያለ	negative
አፍንጫ ጎራዳ ሆነሽ ጠየም ካለሽ ትንሽ ከንፈርሽማ ወፍሮ ፀጉርሽ ከርደድ ካለ በቃ አንቺማ ጋና ነሽ ነበር የሚሉን ባርያው ወይም ሻንቆ ደግሞ የቤት ስምሽ	negative
ሲጀመር ሸካራ ነገር ሽሽታቸው ይገርማል እንደ ኤግል ሂልስ ችግኝ ተከላ ፓርክ የመሳሰሉት ልስልስ ጉዳዮች ላይ ነፍስ ያለው ካሜራ ማን ደግነው ከፊት ይገኛሉ	negative
በኢሰፖ በብልፅግና እና በኢዜማ መካከል ያለው የአይዲዮሎጂ ልዩነት ምንድነው                            ምንም	neutral
በአለም ዙሪያ ቆንጆ	positive
   ልመና ስለምትወድ ነው እንጂ እኮ እሺ ብዬህ ነበር	neutral
ክርስቶስ ልደቱን ላከበሩ ምን ያህል በጎ ሽልማት ይሸልማቸው ይሆን	neutral
ኢዜማና ብልፅግና ብዙ የሚመሳሰሉት በሽግግሩ ወቅት ቅድሚያ ለመጫወቻ ሜዳው መስተካከል መስጠታቸውና ለስልጣን ብለን ደም አፋሳሽ ግጭት የሚቀሰቅሱ አቀሳሳሪ አተካሮዎች ውስጥ አንገባም ማለታቸው ነው	neutral
አዋን በሰመመን ብቻ ሳይነቃ ኖሮ የሚያልፍም አለ	neutral
ሀሀሀሀ ዶማነትህ ከዚህ ነው የሚጀምረው እውነት የሚመስል ወሸት ያል	negative
ያዉ በሚኩኩ ቦታ ሆኜ ስጦታዎች ስቀበል ስለነበር ነዉ ይቅርታ 	neutral
ታህሳስ   ትንፋሽ ያጠራት አዲስ አበባ በትንግርት የተረፉላትን አረንጓዴ ቦታዎች ዳግም ላታገኛቸው ነው ተብሏል	neutral
   አንድ ሰው ባለ  እና ባለ  ሊትር ጀሪካ ሰጥቶ ከወንዝ ውሀ  ሊትር ለክተህ እንድትሰጠው ቢያዝዝህ የምትከተለውን ቅደም ተከተል  አሳይ	neutral
አሜን አሜን አሜን	positive
እኔ የማይረባ ጭቅጭቅ አልወድም ኪራይ ሰብሳቢ ነኝ እሱንም በርትቼ እታገላለሁ እልና ምድረካድሬ ሳይጨቀጭቀኝ በቀላሉ እገላገላለሁ አንዴ እንደው	neutral
ባለስልጣኑ እኮ የአካባቢውየሚዲያ ስርጭትንየሚቆጣጠር ነፍጠኛ ሰራሽ አገር አፍራሽ ተግባርን አደባብሶ አገርየማያፈርስ የመኪናን አደ	neutral
ችግሩ ኦነግ ከነትጥቁ መግባቱ አይደለም ችግሩ ፍትሀዊ የሆነውን የወለጋን ክልል የመሆን ጥያቄ ለማፈን መሞከሩ ነው የወለጋ ክልል የመሆን ጥያቄ በአፋጣኝ መልስ ማግኘት አለበት	negative
ምንድነው በግእዛችን ምትመራረቁት አምሀርኛ የት ገባች	neutral
 እንዲህ ነው እንግዲህ  ገና  ምን አይተሽ ይቀኛል 	neutral
ክብሩን አይጠብቅም ይሄሰው ጅል ነው  አልፎ ይነካኛል ድንበርም የለው እኔስ ትቼሀለሁ ተወኝ ልቀቀኝ  በቸርል ልዋልበት አታበሳጨኝ እምቢ አሻፈረኝ  እምቢኝ እንጃ እምቢኝ  ተወ	neutral
አሜን አሜን ይሄ ምርቃት የገና ስጦታ ነው 	positive
 ከ ድርጅቶች የራስን እድል በራስ የመወሰን ሏላዊ መብትና ስልጣን የሚቀበሉ የፌዴራሊስት ሀይሎች ያቀፈ ታላቅ ሀገራዊ ድርጅት እንደሚመሰረት የኦነግ ቃል አቀባይ አስታወቀ	neutral
ምን ታደርገዋለህ ብሄርተኝነትን አጥፍተው በሀገር ወዳድነት ተስፋን ለትውልድ ዘርተው እያበቀሉ ያሉ ናቸው ርዋንዳዊያን	neutral
       ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ህይወትዎን በመጨረ	negative
አስፀያፊ እንስሳ አህያህ በሆነበት በተቅማጥ ተቅማጥ ውስጥ ቤተሰቦችህ እንደሚተውህ ተስፋ አደርጋለሁ	negative
የወያኔ አይነት የደንቆሮ መንግስትም ወደፊት በኢትዮጵያ ውስጥ እድል አይኖረውም	negative
የኑኑ ዋቆ የኢኮኖሚክስ ዲዛይን ልበልህ ይሆን	neutral
      ተማሪዎች ወደ ዩኒቨርሲቲ ሲገቡ የመግቢያ ፈተና የሚኖር ይሆናል    ከኛ ክፍል ሀገር አቀፍ ፈተና በተጨማሪ     ወይ	positive
ምን ልትል አሪፍ ናት ዘና ፈታ ብላ ነው ምታቀርበው	neutral
አይ ካሳዬ ስምንተኛ ክፍልን ዘልቋል ብለን ነው የሾምነው  መልሱ እኮ እዛው በቀይ ያሰመርከው ላይ አለ  ከጊዜው ነባራዊ ሁኔታ ጋ ሊያራምዳቸው  አለቀ	neutral
በሞጣ አራት የፀጥታ ሀላፊዎች በቁጥጥር ስር ዋሉ	positive
ታህሳስ ለበአለ ብስራት እንኳን አደረሳችሁ   እመቤታችን የተጠማውን ውሻ በወርቅ ጫማዋ ያጠጣችበትና ቅዱስ ገብርኤል ትፀንሻለሽ ብሎ ብስራቱን ለድንግል ለመጀመሪያ ጊዜ የነገረባ	positive
ብዙ አስበህ እንዲህ ካልክ ሳታስብ ምን ልትለን ነው	neutral
ጀግና ኢትዮጵያዊ ሁሌም ከእናንተ ጋር ነን	positive
ከነዚሁ ስህተቶች ሀገሪቱ ካልዋት ሚዲያ የተሻለው ነው	neutral
በተለመደው ቁጥር ልምድ በመውሰድ በማቀናጀት ስልትን ብንጠቀም ከእልፍ በለይ ለሰየሙት ስያሚወች በተለመደው ቁጥር ለነ ሚሊወን ቢሌወን ትሪሊወን ወዘተ ቢሆን  ፲፻  ፳፻ 	positive
ጥቁር በአማርኛ	neutral
አእምሮን በተገደበ ነፃነት ውስጥ ማንቀሳቀስ ትርፉ ባርነት ነው	negative
እድሳት ላይ በነበረበት ወቅት ማንበብ ላልቻላችሁ አዲስ ማለዳ ከፖለቲከኛው ጃዋር መሀመድ ጋር ያደረገችውን ቆይታ ከዚህ በታች ያለውን ማስፈንጠሪያ በመጫን ማግኘት ትችላላችሁ  	neutral
ገዢው የኢትዮጵያ መንግስት ትግራይ ውስጥ ያሉትን የህዝብ ጠላቶች ከስልጣን ማውረድ ይኖርበታልበጉልበትም ቢሆንነገሮች ሳይካረሩ	neutral
መምሪያው የወጣበት ቀን  የፀናበት ስራ ላይ የዋለበት አይደለም	neutral
ባለፉት አምስት አመታት አካባቢ የአማራ ክልልን ሙዚየም ያሰራው የባህልና ቱ ቢሮ እስከአሁን ጥሩ ሄዶበታል ነገር ግን ከእዚህ በኋላ መሬት ሊነካ ግድ ይለዋል	positive
ዝምበይ ቋጣሪ	neutral
ታግሶ ለኖረ ግዜ መልስ አለው	positive
የፌስቡክ ገፄን የጠለፉት ወሮበሎች ከ ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልእክት አስተላልፈውበታል የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ	neutral
ይሄ ነገር ልሳን ሳይሆን አይቀርም ሁሉም በሚሰማው ቋንቋ የተለያየ መልእክት ደርሶታል 	neutral
  በሚቀጥለው ይስተካከላል ብዬ ተስፋ አደርጋለሁ	positive
ሱራፌል ዳኛቸው የረዥም ፓስ ቴክኒኩ ጥሩ ነውን  ይህ የማእዘን ምት በ አቅጣጫ ሊመታ ይችላል ከማእዘኑ በውጭ በኩል በቀኝ እግር እና ከወደ የጅ ውርዎራው  በኩል በመቆም በግራ እ	neutral
የማንችስተር  መቀጥቀጥ  ይሁን  ያርሴናል ማሸንፍ እንጃ  ድርብ  ድርብርብ  የሚሉት ነገር ነው መሰል 	neutral
ማ ነው ያ ሀብታሙ  እንዲህ አለ የኢትዮጵያ መከላከያ ከአማራ ክልል ወደ ወለጋ የተዘዋወረው ንብርት ለማዘዋወር ነው አለ ከዚ በላይ መዝቀጥ ምን አለለገዛ ወንድሞቹ ክብር የሌ	negative
የአዲስ አበባ የቤቶች ልማት እቅድ ላይ ትችቶች እየቀረቡ ነው	neutral
እሺ ባክህ  ቀመሬ እነሱ ገና ሲሸልሉ ወላፈኑ ይበላሀል 	negative
በሀገራዊ የሳይበር ደህንነት ዙሪያ ለቋሚ ኮሚቴ አባላት ስልጠና ተሰጠ  ሀዋሳ ታህሳስ  አም ደሬቴድ በሀገራዊ የሳይበር ደህንነት ዙሪያ ለህዝብ ተወካዮች ምክር ቤት የ	positive
የሀገሬ የቁም እንስሳት ቁጥር እያሻቀበ ነው ድሬዳዋ ዩኒ ተማሪውን ከህንፃ ላይ ወርውረው የገደሉትን ከብቶች በጎንደርጠገዴ ደግሞ ክፋና ደግ መለየት የማይችሉ  ህፃናት የረሸኑ	negative
ስድብ የተሸነፈ ሰው ምልክት ነው	neutral
ብፓና ኢዜማ ውይይት ጀመሩ ተባለ ሲጀመር ጨቅላው ለአንዳርጋቸው ፅጌ ሹክ ያለው ነገር ይኸንኑ ነበር	neutral
   እስካሁን ከፍተኛ የአሜሪካ ጀነራል በኢራን ጥቃት እንደተገደለ የትኛውም የኢራንም ሆነ አለም አቀፍ የዜና አውታሮች አልዘገቡም  ታድያ የዚህ ዜና ምንጭ ከየት	neutral
አንድ ሆነን በመደመር ጥላ ስር ከተሰባሰብን የአገራችን ብልፅግና ቅርብ እና የተሳካ ነው	positive
በደረትዎ ላይ ያ ምንድን ነው ይህን ያህል መጥፎ የሆነው ለምንድን ነው በልብዎ ውስጥ ቀዳዳ በመቆፈር ሰይጣን ነው  ሁሉም ሰው ይጠቁማል እና ይስቃል አንጨነቅም  ሀሀሀሀ	neutral
ኤፍሬም እና አስቴር አወቀ ከብዙዎቹ አዝማሪዎች የተሻሉና የበሰሉ መሆናቸውን የሚነግሩህ በዝምታቸው ነው  ረጅም እድሜ ለአንተ ኤፊ	positive
  ኸረ እባክህን ጊዜው ባለፈበት የቂል ለቅሶ መልሶ መላልሶህን ተውና የተፃፈው ስለመኪና አደጋ ነው ሀሳብ አስተያየት ካለህ	negative
እንዳንተ ያሉ በጋዜጠኛ ስም የሚሸረሙጡ ሴሌክቲቭ አታካቸውን ስንመለከት ለአገርና ሳይሆን ለጥቅም አሽከርነት የቆማቹ ህሊናቢስ እንደሆናቹ እንረዳለን እዚያዉ ካም	negative
ፍልጥ ጭንቅላት ሌላ ምን ይባላል	negative
ስድቡን ምን አመጣው አድበስብሼ አላውቅም መረጃ ያቀረብኩልህ መሰለኝ ያለመረጃ አውርቼ አላውቅም	negative
ይሄኔ የወደፊት ሚስቴ ሀብታም ባል ነው ማገባው እያለች ታስብ ይሆናል 	negative
ጋዜጠኝነት ራሱ ገለልተኛ መሆንን የሚጠይቅ መስሎኝ በዚህ አካሄድ የኢትዮጵያ ህግ አስከባሪ ፖሊሶች ማህበርም እንጠብቃ መልካም እድል ግን	neutral
በብልፅግና እና በኢዜማ መካከል ያለው ልዩነት ምንድነው                        ምንም	neutral
የምታየው ቆጮ መቁረጫ አይደለም	negative
አሁን  የኢትዮጵያ ቴአትር እና ስነፅሁፍ ታሪክ ከልደቱ እስከ እድገቱ  ቅፅ ፩ መፅሀፍ ምርቃት  ኢትዮጵያ ሆቴል  አዲስ አበባ	neutral
የቋራ ወረዳ አስተዳደር በወረዳው በእርሻ ስራ ላይ ከተሰማሩ ባለወረቶች  ጋር ዛሬ ውይይት አድርጓል ባለወረቶቹ ወደ ካምፓቸው ሄደው ለመስራት ስጋት የፈጠረባቸውን እ	neutral
ለንባብ የሚበቃ የመፅሄት አዘጋጅ ጥሩ ፀሀፊ ስለሌለ የውጭ ዜጎች ተቀጠሩ የሚሉ አንዳንድ ጅሎች የሰጡትን አስተያየት ስመለከት ኢትዮጵያ እንኳን	negative
ስንቱን ጉድ አየነው የእኔ ስጋት በአርሰናል የተሳለቅነው ገና ብዙ እንዳያሳየን ነው	neutral
