text	label
የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር በበኩሉ ከእገታ የተለቀቁትንና ያልተለቀቁትን ተማሪዎች ማንነት ከዩኒቨርስቲው ለማጣራት ጥረት ባደርግም ስልክ አልሰራ ስላለኝ ጥረቴ አልተሳካም ሲል ተናግሯል 	negative
ከእንግዲህ የቀረን አንድ ነገር ነው እሱም በኢትዮጵያዊነት ላይ ይቅር የማይባል ወንጀል ሰርቶ መቀሌ ተደብቆ ኢትዮጵያን እያመሰ ያለውን ወያኔን በተባበረ እጃችን ወደ አይቀሬው መቃብሩ	negative
ወግ ወጉስ ተይዟል ችጋር አንቆ ይዟል አለች አያቴ 	neutral
ሙሊት ዙሪያ ግብፅ አዲስ ሀሳብ ይዛ በመቅረቧ ስምምነት ላይ መድረስ እንዳለተቻለ የኢፈዲሪ ውሀ መስኖና ኢነርጂ ሚኒስቴር ስለሺ በቀለ ዶር ገለፁ	neutral
መረጋጋት ያስፈልጋል	positive
ወደ እብራውያን    የእግዚአብሄር ቃል ህያው ነውና የሚሰራም ሁለትም አፍ ካለው ሰይፍ ሁሉ ይልቅ የተሳለ ነው ነፍስንና መንፈስንም ጅማትንና ቅልጥምንም እስኪለ	positive
 ይሄ አይደል ያልገባኝ  ምን ነው እንዲህ ሚያደርገው	negative
አንቺኮ ቅኔ ነሽ ሲፈጥርሽ  ጀምሮ ጠቢብ ሰው ካልሆነ ማንም የማይፈታሽ  ለዚህ ነው እምዬ ህመምሽ ሳይገባን የሚፈሰው እምባሽ                              	positive
በርታ እስኪው ፍትህ እና እውነተኛ ዲሞክራሲን የሚፈልጉ ሁሉ ከጎንህ ናቸው	positive
ባልደራስ ለእውነተኛ ዴሞክራሲ   ጋዜጠኛ እስክንድር ነጋ ስብሰባ እንዳያደርግ ባለጊዜዎቹ ብልፅግናዎች ቢከለክሉትም አደባባይ ላይ ፓርቲውን በማቋቋም ታሪክ ሰርቷል ብርቱ ሀቀኛ ሰ	neutral
ብጀምር እኔ አንተን እደብቅሀለሁ 	negative
ለፕር  መራራ ጉዲና ከፍተኛ ክብርና  አድናቆት አለኝ  እኒህ በኢትዮጵያ አጭር ታሪክ ብዙ ውጣ ውረድን ያሳለፍ  የተማሩና ያስተማሩ ውድ የኢትዮጵያ ቅርስ ናቸ	positive
አብይ የኛ ነው የሚል የአማራ ብሄርተኛ የለም ኢህአዴግ ፈረሰ ተዋኸደ ለአማራ ህዝብ ምንም ፋይዳ የለውም ይችን አመት ሰርቶ የሚሞት ድርጅት ነው	neutral
ጉሙዝ በጎንደር አይኖርምየጎንደር ተወላጅ ግን ጉሙዝ አለ ጋምቤላው በደብረ ብርሀን የለም የደብረ ብርሀኑ ተወላጅ ግን በጋምቤላ ሀብት አፍርቷል የወለጋ ተወላጅ ደሴ የመሄድ እቅድ	neutral
ይህን የእስክንድርን እንቅስቃሴ  በተደጋጋሚ የሚያደናቅፈውን የበላይ አካል ማንነት ማወቅ ከእስክንድር በላይ ለዶክተር አብይ መንግስት ፖርቲ አስፈላጊ ይመስለኛል	positive
ዋዉ ደስ ይላል የኛ ጀግና በርታ	positive
ጥፋተኛና በዳይ ተቀምጦ ተበዳዮች ቄስ ሽማግሌና ፓስተር ጭምር እየተላከባቸዉ ይቅርታ ጠይቁ የሚባልባት አገር ኢትዮጵያ ብቻ መሆን አለባትትናንት ይህንን አሳይቶናል ዛሬም እያየንነውአስተዋዮችና መል	negative
ግራ የሚገባኝ አማራ ክልል ውስጥ በትራፊክ አደጋ ህይወቱን የሚያጣው ህዝብ ብዛት ነው ምንድነው ምክንያቱ	neutral
የዛሬውን የኢትዮጵያን ፖለቲካ ዝም ብዬ ስታዘብ የቡድን ማንነትን በሚያራምዱት ፖለቲከኞች አስተሳሰብ በአገሪቱ ውስጥ የአገራዊ ማንነት መስፋፋት እንደ ትልቅ ስጋት ሆኖ የሚታያቸው ይመስለኛል	neutral
ማስመሰል እና አንዱን የበላይ አንዱን የበታች ማድረግ ሲቀር ነዋ አገር ወዳድና ለልማት ለአንድነት ለስኬት ተግተን ልንሰራ የምንችለው	neutral
የኢትዮጵያ ምጣኔ ሀብት በተያዘው አመት በ በመቶ ሊያድግ ይችላል ተባለ	positive
ቅዱስ ጊዮርጊስ እና የኢትዮጵያ ቡና የእግር ኳስ ክለቦች    የምንወዳችሁ የከተማችን ክለቦች ናችሁ  በእግር ኳስ ውስጥ ጠንካራ ሆናችሁ እንድትቀጥሉ እንፈልጋለን	positive
አይደለም አንድ ለባዶ ጎንደር ጉድ እያለ እነ ፀጋዬ ገብረመድህን እነ ሰለሞን ሬሳ እነ በአሉ ግርማ አብይ አህመድ አማርኛን አፉ	neutral
የእስልምና እምነት ተከታዮች ለሚፈፀሙባቸው ተደጋጋሚ የመብት ጥሰቶች የአገሪቱ ህገመንግስት በሚያዘው መሰረት መንግስት ጣልቃ በመግባት በአፋጣኝ  መፍትሄ እንዲሰጥ የኢትዮጵያ እስል	neutral
በቻይና በተካሄደ የማራቶን ውድድር ኢትዮጵያውያን አትሌቶች በሁለቱ ፆታዎች አሸነፉ	positive
በአራቱም አቅጣጫ ጃንጣላ ይዞ የሚለምንበየቤቱ አላስተኛ ያለው የዳንኤል ወንድምና እህቶች አይደሉም እንዴ አረገኝ ተወኝ 	negative
የግል ጥረት ከባድ ብቻ ሳይሆን ዘላቂነት የማይኖረው ነው ያሉት አምባሳደሩ በህብረት በመቆም የማይገፉ የሚመስሉ ተራራዎችን መግፋት ይቻላል ብለዋል አምባሳደሩ ለዝግጅቱ መሳካት አስተዋ	positive
የአገርን ህልውና መታደግ የመጀመርያ ደረጃ የፖለቲካ ስራ ነው ከዚህ አንፃር የፖለቲካ አስተሳሰብና ልዩነት በሁለተኛ ደረጃ የሚመጣ ነገር ነው መጀመርያ አገርን መታደግ አለብን	neutral
አመሰግናለው  ትንሽ ስራ ልስጥሽ	positive
ኢህአዴግ በክህደት ነዉ የፈረሰዉ  የህወሀት ጉባኤተኞች እሁድ ማምሻውን አስቸኳይ ስብሰባቸውን ሲጠናቀቁ ባወጡት የአቋም መግለጫ ኢህአዴግ በክህደት ፈርሷል ብልፅግና ከተባለው ፓርቲ ጋ	negative
መድረኮች እያዘጋጃችሁ በመዎያየትበመማማር በመቀራረብ እና ሀሳብ በመለዋዎት ለኢትዮጵያ የሚጠቅማትን የእግር ኳስ ሀሳብ ጌም ሞዴል ማዘጋጀት የምትችሉት እናንተ እራሳችሁ ናችሁ	neutral
በለው ጣ አለ አለማየሁ ገላጋይ 	neutral
ቀጥታ ዘገባውን ለሰራው አካል ማስተባበያ አልሰጣችሁም ማስተባበያ የሰጣቹት ለሌላ ሚዲያ ነው ያንንም ቢሆን ዝም አልተባለም ማስተባበ	negative
መንግስት እንደኛው ዞሮበታል  	negative
ሻማን እንዴት በቀላሉ  ማምረት እንደሚቻል የሚያሳይ ቪዲዮ  	neutral
       ወያኔ እነዚህን ጨቃኝ ስሞች ተገላገልን ከዚህ በሆላ በተግባርም ሰው ሆናችሁ እንደምታሳዩን ተስፋ እናደርጋለን ጠሚ አቢይ	positive
የኔ ብሩህ ቀን አሁን ጀመረ	positive
ህዳር   እዚህም እዚያም እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ሀላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ ሲል የእርቀ ሰላም ኮሚሽን ተናግሯል  ትእግስት ዘሪሁን	negative
የትግላችን ፍሬ የሚጀምረው እነ ክርስትያንን ማስፈታት የሚችል ጥንካሬ ሲኖረን ነውእና እናንተም ከሚመለከታቸው ተነጋግራችሁና ጫና በማድረግ እንዲለቀቁ ማድረግ አለባችሁከጀርባችሁ ህዝቡ አለ	negative
ብልፅግና ፓርቲ የምስረታ ፊርማውን በመስራቾች አስቀምጧል	neutral
ባሌ ሰው ጠፋ እንደ አሜባ ተበጣጥሶ ማለቁ ነው ከዚህ በፊት ግማሽ ወረዳዎች ወደ አርሲ ታጥፈው እንደነበር የሚታወስ ነው	negative
 እውነት ነው	neutral
በደም ገንዳ ውስጥ አጥንቶች እስከሆንክ ድረስ ህያው ስሆን ቆዳህ ላይ በምመገብበት ጊዜ ህመምህ የማይታሰብ ይሆናል ብዬ ተስፋ አደርጋለሁ 	neutral
የተሰጠውን ጊዜ ምንም ሳይሰራ በከንቱ የጨረሰውና ስልጣኑን በገዛ ፍቃዱ አራዝመያለሁ ያለው ጊዜያዊ ህገወጥ መጅሊሱ ዛሬም በማላገጥ ላይ ነው	negative
አቤቱ እንደበደላችን ሳይሆን እንደቸርነትህ ይቅር በለን እግዚኦ	positive
አንድ እውነት እነግራቹሀለው  ብልጥግና የሚባል የአብይ  ከምርጫው ቀን በፊት ይፈርሳል ሀቅ እዩ	negative
አክሱም  ፅዮን ማርያም እናታችን ሀገራችንን ትባርክልን አሜን	negative
 ይተላለፋል ተብሎ የነበረው ዝግጅት ወደሰኞ ምሽት መተላለፉን አውቀናል ለፈጠረው የመረጃ ክፍተት ይቅርታ እንጠይቃለን	neutral
እንኳን ጭንቅላትህ ተረፈ ነው ያልከው ደሞ እንኳን ማርያም ማራችሁ አይደለም	positive
ጤናማ ያልሆነ ትዳር አይደለም ዉበት ሞራልን ይበላል 	negative
አምላካችን ሆይ አትርሳን	positive
ግን ከእናንተ ወገን ብቻ ነው ውነ ኝልገረደያእ ንም ፕላኖቻችን አስፈላጊ ናቸው ትዎለአ ስደ ንኳንእ	neutral
በርከት ያሉ ያአጥቂ ስፍራ ተጫዋቾችን የማስፈረማችን ምክንያቱ አሁን ግልፅ የሆነ ይመስለኛል  ሳላ ከሌለ ጎል የለም  ውሸት በሆነ ብለህ የምትመኘው መራር እውነት ሰላም ዋሉ ቤተሰቦች 	positive
ዶክተር ፓቭል የአንተን ስጦታ በመደገፍ ተቀባይነት አላገኙም ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም እነሱን ያቅርቡ እደውልበታለሁ ርበነ ዬኛደጓ ኔእ	neutral
ሰቆቃ በአርማጭሆ ይህ ፎቶ የታገተ ገበሬ በአሰቃቂ ሁኔታ እየገረፉት ለቤተሰቦቹ የተላከ ፎቶ ነው	negative
ቀይባህር ፈልገው የጠፉ ብዙዎች ናቸው አንተ ከፈለግ ወደ ኤርትራ ሂድ እና ሞክረው አባትህ እዛ እንደ ቀረ አንተንም ትቀራለህ ለኤርትራውያን አንድ እንድንሆን	negative
አዎ ልክ ነሽ ሰሊናዬ አንድ ለእናቱ ነበር ከዚህ በፊት በነበረው ፓርላማ	positive
የአቶ ለማ መገርሳን አክራሪ ብሄርተኝነት ኤርሚያስ ለገሰ አጋለጠ  	negative
በዚሁ ከቀጠልን በወረሀ ታህሳስ መልካም እንቁጣጣሽ የሚል  ይደርሰኛል 	neutral
ሰው ያስባል እግዚአብሄር ይፈፅማል	positive
በፍፁም የኢትዮጲያ ህዝብ ጠንቅቆ አውቋችዋል በቃን ፍቱን  ትክክለኛ ለውጥ እንሻለን  ለሌላ ባርነት እስር ግድያ አንዘጋጅም	neutral
ተጋጣሚያችን አክብረን በሜዳችን ከሜዳችን ውጭ ሳንል ሁልጊዜም ለማሸነፍ ወደ ሜዳ እንገባለን ከፊታችን ያለውን ጨዋታ እያሸነፍን ስንሄድ ለሻምፒዮናነት እንፎካከራለን ልጆቸ ይ	positive
 አስቸጋሪውን የበአል ሰሞን ተደራራቢ የሊግ ተውጥቷልስለመሸነፉ ማሰብ በከበደበት በዚህ ሰአትበቀጣይ ሊቨርፑልን ነጥብ ሊያስጥል የሚችለው ማነው  ቀጣይ የሊግ ጨዋታዎቹ  ቶተንሀ	negative
 ም ይጨምራል በዚህ አይነት ከባድ ነው ብቻ	negative
ክቡር ጠሚ ዶር አብይ አህመድ በቅድማያ የከበራ ሰላምታዬን ላቀርብሎት ፈልጋለሁ በመቀጠል ራሴን ማስተዋወቅ ስላለብኝ ለስታዉቅ እኔ በሀዋሳ ዩንቨርሲቲ የሁለ	neutral
ምነው ወንበር ላይ ቁጭ ቢል መሀሙድ በጣም እድለኛ አዝማሪ ነው ጤናና ሰላምን እመኝለታለሁ	positive
ገለልተኛው  ሀዋርያ  ሲሳይ  አጌና  እንድተነበየው   አብይ  አህመድ  የሚመራው  ቡድን  በምርጫ  ካላሸነፈ  ኢትዮጵያ  ወደ  ሰማይ  ልታርግ  ትችላለች  አይ  ሀዋርያው	neutral
ታዋቂው የኬንያ ቴሌቪዥን ጣቢያ ሲቲዝን ቴቪ ኢትዮጵያ ለላሙ ፕሮጀክት መሳካት ያላትን ቁርጠኘነት እንደሚከተለው ዘግቦታል	positive
     እንቋእ ናብዚ ደረጃ በፃህካ ህግደፍ ንእላማታትን ራእን ህዝባዊ ግንባር ዝረስአ መፃኢና ዘፀልመተ ውድብ ምዃኑ	positive
አመት የሞጣ ቆሞጬ መሰጊድ የነኮ የሚያልቅበት ያርገዉ አላህ ይበቀላቸዉ	negative
ሰንበትን በተስፋ ለህፃናት በጎ አድራጎት  ይህ በጎ አድራጎት ድርጅት በወሮ ወይንሸት ከ አመት በፊት የተመሰረተ ሲሆን በኤች አይቪና በተለያየ ምክንያት ወላጆቻቸውን ላጡ ህፃናትና ደጋፊ የሌላቸ	neutral
እኔ እየደነቀኝ ያለው ይሄ ሁሉ ህዝብ የኔን መሰደብ አስመልክቶ ላይክ የሚያደርገው ነገር ብቻ ነው	neutral
ከፍተኛ የክልልና የፌዴራል የስራ ሀላፊዎች በሰሜን ሸዋ ዞን ደብረ ብርሀን ከተማ ከክልሉ ባለሀብቶች ጋር የንቅናቄ 	neutral
እና ማ አስገደደህ ሸገር ባስ ባቡር አንበሳ ባስ እግር ባሉበት ታክሲ የምትጠቀም 	neutral
እንደ ኤርትራ ህዝብ ያክል ብዛት ያለው የጎዳና ተዳዳሪ ህዝብ ይዛቹ እርስ በራሳቹ እንደ እንስሳ እየታራረዳቹ መሀይም እና	negative
እኔ ብቻ ነኝ አደይ አበባ የመሰለኝ  ምን አልባት የ ምእራቡ አለም የኛን አደይ እውቅና እየሰጣት ይሆን	neutral
የራይድ አሽከርካሪዎች ታንቀው መኪኖቻቸውን እንደተዘረፉ ለኢቶዮ አውቶሞቲቭ ገለፁ	negative
 በኦሮሚያ ክልል ህግና ስርአት ማስፈን አልተቻለም  በብዙ የኦሮሚያ አካባቢዎች የባለስልጣናት ግድያ የእለት ተእለት ዜና ነው  ለማ ትኩሳቱን ላይ ሰቅሎታል  የጠሚ አብይ	negative
ለመገናኛ ብዙሀን አባላት  በደምቢዶሎ የታገቱ ኢትዮጵያውያን ድምፅ ለመሆን ጥር  በአአ የሚደረገውን ሰላማዊ ሰልፍ በተመለከተ አስተባባሪ ኮሚቴው ነገ አርብ ጥር  ከርፕፋዱ 	positive
አዳማ ከተማዎች አፄዎቹን በፍቅር ተቀብለዋል ህዝቤኮ ይዋደዳል ይከባበራል አብሮነትን ይሻል ኳሳችን የፖለቲካ ሸቀጥ አይሸጥሸትም  ሰላም ለኢትዮጵያ	positive
ካገር ውጭ ያሉትሳእንደውም እነሱ ናቸው የባሰባቸውእርስ በእርስ በሰፈር የተከፋፈሉት	negative
ዳንኤል    እነሆም አንዲት እጅ ዳሰሰችኝ በጕልበቴና በእጄም አቆመችኝ	neutral
አንች ልጅ       ጭንቅላቱንየእኔን እያነበብሽ ፃፊ የተባልሽ እኮ ነው የምትመስይው ምን ጉድ ነው ለማንኛዉም  ብያለሁ	neutral
